original_path,current_path,filename,type,size,modification_date,sha256,associated_company,associated_role,associated_role_id,live_role_association,archive_association,duplicate_checksum_matches,unique_checksum,recommendation,reason,confidence_level,proposed_quarantine_location
/Users/trisha.lynch/Documents/career-catalyst/exports/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/interview_prep.txt,/Users/trisha.lynch/Documents/career-catalyst/cleanup_quarantine/20260731T215000Z/duplicate_packages/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/interview_prep.txt,interview_prep.txt,.txt,1353,2026-07-09T18:32:03.260323+00:00,b6095530d488d5aeff7404ee097b98e218f6f1adf19fc0bceba405ec1d7a2177,Disney Entertainment and ESPN Product & Technology,Principal Product Mgr,disney_entertainment_and_espn_product_technology_principal_product_mgr,disney_entertainment_and_espn_product_technology_principal_product_mgr,,"[""/Users/trisha.lynch/.codex/.chatgpt-projects/g-p-6a5d817ef0788191bbc5427a19234f4c/main_runtime_60cca23/exports/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/interview_prep.txt"", ""/Users/trisha.lynch/Documents/career-catalyst/backups/pre_sprint32_deploy_20260731T181731Z/canonical_exports/active/applied_followup/disney_entertainment_and_espn_product_technology_principal_product_mgr/versions/20260729T223336Z/disney_entertainment_and_espn_principal_product_mgr_trisha_lynch_interview_prep.txt"", ""/Users/trisha.lynch/Documents/career-catalyst/backups/pre_sprint32_deploy_20260731T181731Z/canonical_exports/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/interview_prep.txt"", ""/Users/trisha.lynch/Documents/career-catalyst/backups/pre_sprint32_deploy_20260731T181731Z/production_runtime/exports/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/interview_prep.txt"", ""/Users/trisha.lynch/Documents/career-catalyst/exports/active/applied_followup/disney_entertainment_and_espn_product_technology_principal_product_mgr/versions/20260729T223336Z/disney_entertainment_and_espn_principal_product_mgr_trisha_lynch_interview_prep.txt""]",False,Preserve — historical and valid,Alternate package history was checksum-preserved under canonical legacy_versions and in quarantine,High,/Users/trisha.lynch/Documents/career-catalyst/cleanup_quarantine/20260731T215000Z/duplicate_packages/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/interview_prep.txt
/Users/trisha.lynch/Documents/career-catalyst/exports/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/manifest.json,/Users/trisha.lynch/Documents/career-catalyst/cleanup_quarantine/20260731T215000Z/duplicate_packages/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/manifest.json,manifest.json,.json,6933,2026-07-09T18:32:04.779628+00:00,a075c6e30a22f100bdc78bcf6b3532cb5894415cdc360fe24b07308f9ab4bc85,Disney Entertainment and ESPN Product & Technology,Principal Product Mgr,disney_entertainment_and_espn_product_technology_principal_product_mgr,disney_entertainment_and_espn_product_technology_principal_product_mgr,,"[""/Users/trisha.lynch/.codex/.chatgpt-projects/g-p-6a5d817ef0788191bbc5427a19234f4c/main_runtime_60cca23/exports/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/manifest.json"", ""/Users/trisha.lynch/Documents/career-catalyst/backups/pre_sprint32_deploy_20260731T181731Z/canonical_exports/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/manifest.json"", ""/Users/trisha.lynch/Documents/career-catalyst/backups/pre_sprint32_deploy_20260731T181731Z/production_runtime/exports/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/manifest.json""]",False,Preserve — historical and valid,Alternate package history was checksum-preserved under canonical legacy_versions and in quarantine,High,/Users/trisha.lynch/Documents/career-catalyst/cleanup_quarantine/20260731T215000Z/duplicate_packages/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/manifest.json
/Users/trisha.lynch/Documents/career-catalyst/exports/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/package_summary.txt,/Users/trisha.lynch/Documents/career-catalyst/cleanup_quarantine/20260731T215000Z/duplicate_packages/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/package_summary.txt,package_summary.txt,.txt,662,2026-07-09T18:32:03.260703+00:00,6692d1cd2ba1df132aa5b49cb0d74c6770adea6e1e8e299aea3ac750b2d9a722,Disney Entertainment and ESPN Product & Technology,Principal Product Mgr,disney_entertainment_and_espn_product_technology_principal_product_mgr,disney_entertainment_and_espn_product_technology_principal_product_mgr,,"[""/Users/trisha.lynch/.codex/.chatgpt-projects/g-p-6a5d817ef0788191bbc5427a19234f4c/main_runtime_60cca23/exports/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/package_summary.txt"", ""/Users/trisha.lynch/Documents/career-catalyst/backups/pre_sprint32_deploy_20260731T181731Z/canonical_exports/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/package_summary.txt"", ""/Users/trisha.lynch/Documents/career-catalyst/backups/pre_sprint32_deploy_20260731T181731Z/production_runtime/exports/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/package_summary.txt""]",False,Preserve — historical and valid,Alternate package history was checksum-preserved under canonical legacy_versions and in quarantine,High,/Users/trisha.lynch/Documents/career-catalyst/cleanup_quarantine/20260731T215000Z/duplicate_packages/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/package_summary.txt
/Users/trisha.lynch/Documents/career-catalyst/exports/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/recruiter_followup.txt,/Users/trisha.lynch/Documents/career-catalyst/cleanup_quarantine/20260731T215000Z/duplicate_packages/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/recruiter_followup.txt,recruiter_followup.txt,.txt,574,2026-07-09T18:32:04.482118+00:00,7a8998fe1c88aa083fc1bc79edda0c62a789466f059fb92114a17476265ee8aa,Disney Entertainment and ESPN Product & Technology,Principal Product Mgr,disney_entertainment_and_espn_product_technology_principal_product_mgr,disney_entertainment_and_espn_product_technology_principal_product_mgr,,"[""/Users/trisha.lynch/.codex/.chatgpt-projects/g-p-6a5d817ef0788191bbc5427a19234f4c/main_runtime_60cca23/exports/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/recruiter_followup.txt"", ""/Users/trisha.lynch/Documents/career-catalyst/backups/pre_sprint32_deploy_20260731T181731Z/canonical_exports/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/recruiter_followup.txt"", ""/Users/trisha.lynch/Documents/career-catalyst/backups/pre_sprint32_deploy_20260731T181731Z/production_runtime/exports/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/recruiter_followup.txt""]",False,Preserve — historical and valid,Alternate package history was checksum-preserved under canonical legacy_versions and in quarantine,High,/Users/trisha.lynch/Documents/career-catalyst/cleanup_quarantine/20260731T215000Z/duplicate_packages/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/recruiter_followup.txt
/Users/trisha.lynch/Documents/career-catalyst/exports/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/recruiter_message.txt,/Users/trisha.lynch/Documents/career-catalyst/cleanup_quarantine/20260731T215000Z/duplicate_packages/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/recruiter_message.txt,recruiter_message.txt,.txt,635,2026-07-09T18:32:02.749759+00:00,087c27c85e42e4e45110a18bcf8a7d646f002d58fee79c16f1b151545c407196,Disney Entertainment and ESPN Product & Technology,Principal Product Mgr,disney_entertainment_and_espn_product_technology_principal_product_mgr,disney_entertainment_and_espn_product_technology_principal_product_mgr,,"[""/Users/trisha.lynch/.codex/.chatgpt-projects/g-p-6a5d817ef0788191bbc5427a19234f4c/main_runtime_60cca23/exports/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/recruiter_message.txt"", ""/Users/trisha.lynch/Documents/career-catalyst/backups/pre_sprint32_deploy_20260731T181731Z/canonical_exports/active/applied_followup/disney_entertainment_and_espn_product_technology_principal_product_mgr/disney_entertainment_and_espn_principal_product_mgr_trisha_lynch_recruiter_message.txt"", ""/Users/trisha.lynch/Documents/career-catalyst/backups/pre_sprint32_deploy_20260731T181731Z/canonical_exports/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/recruiter_message.txt"", ""/Users/trisha.lynch/Documents/career-catalyst/backups/pre_sprint32_deploy_20260731T181731Z/production_runtime/exports/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/recruiter_message.txt"", ""/Users/trisha.lynch/Documents/career-catalyst/exports/active/applied_followup/disney_entertainment_and_espn_product_technology_principal_product_mgr/disney_entertainment_and_espn_principal_product_mgr_trisha_lynch_recruiter_message.txt""]",False,Preserve — historical and valid,Alternate package history was checksum-preserved under canonical legacy_versions and in quarantine,High,/Users/trisha.lynch/Documents/career-catalyst/cleanup_quarantine/20260731T215000Z/duplicate_packages/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/recruiter_message.txt
/Users/trisha.lynch/Documents/career-catalyst/exports/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/referral_ask.txt,/Users/trisha.lynch/Documents/career-catalyst/cleanup_quarantine/20260731T215000Z/duplicate_packages/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/referral_ask.txt,referral_ask.txt,.txt,577,2026-07-09T18:32:04.482613+00:00,2461bbfd161ef50c973198e25afa5e4c9291f392c3158e86d3d435b9196a34f9,Disney Entertainment and ESPN Product & Technology,Principal Product Mgr,disney_entertainment_and_espn_product_technology_principal_product_mgr,disney_entertainment_and_espn_product_technology_principal_product_mgr,,"[""/Users/trisha.lynch/.codex/.chatgpt-projects/g-p-6a5d817ef0788191bbc5427a19234f4c/main_runtime_60cca23/exports/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/referral_ask.txt"", ""/Users/trisha.lynch/Documents/career-catalyst/backups/pre_sprint32_deploy_20260731T181731Z/canonical_exports/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/referral_ask.txt"", ""/Users/trisha.lynch/Documents/career-catalyst/backups/pre_sprint32_deploy_20260731T181731Z/production_runtime/exports/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/referral_ask.txt""]",False,Preserve — historical and valid,Alternate package history was checksum-preserved under canonical legacy_versions and in quarantine,High,/Users/trisha.lynch/Documents/career-catalyst/cleanup_quarantine/20260731T215000Z/duplicate_packages/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/referral_ask.txt
/Users/trisha.lynch/Documents/career-catalyst/exports/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/resume.txt,/Users/trisha.lynch/Documents/career-catalyst/cleanup_quarantine/20260731T215000Z/duplicate_packages/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/resume.txt,resume.txt,.txt,5079,2026-07-09T18:32:04.774673+00:00,4a6d8297bba5d23e82e5991cabf9ef1fa75592e9e97a897cabd95a90602295cb,Disney Entertainment and ESPN Product & Technology,Principal Product Mgr,disney_entertainment_and_espn_product_technology_principal_product_mgr,disney_entertainment_and_espn_product_technology_principal_product_mgr,,"[""/Users/trisha.lynch/.codex/.chatgpt-projects/g-p-6a5d817ef0788191bbc5427a19234f4c/main_runtime_60cca23/exports/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/resume.txt"", ""/Users/trisha.lynch/Documents/career-catalyst/backups/pre_sprint32_deploy_20260731T181731Z/canonical_exports/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/resume.txt"", ""/Users/trisha.lynch/Documents/career-catalyst/backups/pre_sprint32_deploy_20260731T181731Z/production_runtime/exports/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/resume.txt""]",False,Preserve — historical and valid,Alternate package history was checksum-preserved under canonical legacy_versions and in quarantine,High,/Users/trisha.lynch/Documents/career-catalyst/cleanup_quarantine/20260731T215000Z/duplicate_packages/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/resume.txt
/Users/trisha.lynch/Documents/career-catalyst/exports/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/strategy_pack.txt,/Users/trisha.lynch/Documents/career-catalyst/cleanup_quarantine/20260731T215000Z/duplicate_packages/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/strategy_pack.txt,strategy_pack.txt,.txt,9457,2026-07-09T18:32:03.125601+00:00,ff1329d167df37c8f034e73b3921165338a53638f2773b461f563346c5bba5da,Disney Entertainment and ESPN Product & Technology,Principal Product Mgr,disney_entertainment_and_espn_product_technology_principal_product_mgr,disney_entertainment_and_espn_product_technology_principal_product_mgr,,"[""/Users/trisha.lynch/.codex/.chatgpt-projects/g-p-6a5d817ef0788191bbc5427a19234f4c/main_runtime_60cca23/exports/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/strategy_pack.txt"", ""/Users/trisha.lynch/Documents/career-catalyst/backups/pre_sprint32_deploy_20260731T181731Z/canonical_exports/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/strategy_pack.txt"", ""/Users/trisha.lynch/Documents/career-catalyst/backups/pre_sprint32_deploy_20260731T181731Z/production_runtime/exports/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/strategy_pack.txt""]",False,Preserve — historical and valid,Alternate package history was checksum-preserved under canonical legacy_versions and in quarantine,High,/Users/trisha.lynch/Documents/career-catalyst/cleanup_quarantine/20260731T215000Z/duplicate_packages/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/strategy_pack.txt
/Users/trisha.lynch/Documents/career-catalyst/exports/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/styled_resume.docx,/Users/trisha.lynch/Documents/career-catalyst/cleanup_quarantine/20260731T215000Z/duplicate_packages/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/styled_resume.docx,styled_resume.docx,.docx,26962,2026-07-09T18:32:02.415856+00:00,a4bad28ae51869c8b365015311d4827817b244b14d62f6dc89c00692a25410ba,Disney Entertainment and ESPN Product & Technology,Principal Product Mgr,disney_entertainment_and_espn_product_technology_principal_product_mgr,disney_entertainment_and_espn_product_technology_principal_product_mgr,,"[""/Users/trisha.lynch/.codex/.chatgpt-projects/g-p-6a5d817ef0788191bbc5427a19234f4c/main_runtime_60cca23/exports/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/styled_resume.docx"", ""/Users/trisha.lynch/Documents/career-catalyst/backups/pre_sprint32_deploy_20260731T181731Z/canonical_exports/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/styled_resume.docx"", ""/Users/trisha.lynch/Documents/career-catalyst/backups/pre_sprint32_deploy_20260731T181731Z/production_runtime/exports/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/styled_resume.docx""]",False,Preserve — historical and valid,Alternate package history was checksum-preserved under canonical legacy_versions and in quarantine,High,/Users/trisha.lynch/Documents/career-catalyst/cleanup_quarantine/20260731T215000Z/duplicate_packages/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/styled_resume.docx
/Users/trisha.lynch/Documents/career-catalyst/exports/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/warm_contact_message.txt,/Users/trisha.lynch/Documents/career-catalyst/cleanup_quarantine/20260731T215000Z/duplicate_packages/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/warm_contact_message.txt,warm_contact_message.txt,.txt,597,2026-07-09T18:32:04.482462+00:00,e35b2f1f054d0762e0ca8c2e30dc5a0737a34eb3193105af90e6c4adf72f17b0,Disney Entertainment and ESPN Product & Technology,Principal Product Mgr,disney_entertainment_and_espn_product_technology_principal_product_mgr,disney_entertainment_and_espn_product_technology_principal_product_mgr,,"[""/Users/trisha.lynch/.codex/.chatgpt-projects/g-p-6a5d817ef0788191bbc5427a19234f4c/main_runtime_60cca23/exports/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/warm_contact_message.txt"", ""/Users/trisha.lynch/Documents/career-catalyst/backups/pre_sprint32_deploy_20260731T181731Z/canonical_exports/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/warm_contact_message.txt"", ""/Users/trisha.lynch/Documents/career-catalyst/backups/pre_sprint32_deploy_20260731T181731Z/production_runtime/exports/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/warm_contact_message.txt""]",False,Preserve — historical and valid,Alternate package history was checksum-preserved under canonical legacy_versions and in quarantine,High,/Users/trisha.lynch/Documents/career-catalyst/cleanup_quarantine/20260731T215000Z/duplicate_packages/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/warm_contact_message.txt
/Users/trisha.lynch/Documents/career-catalyst/exports/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/~$ver_letter.docx,/Users/trisha.lynch/Documents/career-catalyst/cleanup_quarantine/20260731T215000Z/duplicate_packages/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/~$ver_letter.docx,~$ver_letter.docx,.docx,162,2026-07-09T18:33:54.718738+00:00,c407d3132241bdb81e07a3ea4b57ae0e2421fdb7e070714b23d9f0df4400541a,Disney Entertainment and ESPN Product & Technology,Principal Product Mgr,disney_entertainment_and_espn_product_technology_principal_product_mgr,disney_entertainment_and_espn_product_technology_principal_product_mgr,,"[""/Users/trisha.lynch/Documents/career-catalyst/backups/pre_sprint32_deploy_20260731T181731Z/canonical_exports/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/~$ver_letter.docx""]",False,Safe temporary deletion candidate,Microsoft Office lock artifact; excluded from canonical legacy preservation,High,/Users/trisha.lynch/Documents/career-catalyst/cleanup_quarantine/20260731T215000Z/duplicate_packages/active/in_progress/disney_entertainment_and_espn_product_technology_principal_product_mgr/~$ver_letter.docx
/Users/trisha.lynch/Documents/career-catalyst/exports/archive/inactive/youtube_strategy_and_operations_associate_youtube_music_and_premium/youtube_strategy_operations_associate_youtube_music_premium_trisha_lynch_ats_resume.docx,/Users/trisha.lynch/Documents/career-catalyst/exports/archive/inactive/youtube_strategy_and_operations_associate_youtube_music_and_premium/youtube_strategy_operations_associate_youtube_music_premium_trisha_lynch_ats_resume.docx,youtube_strategy_operations_associate_youtube_music_premium_trisha_lynch_ats_resume.docx,.docx,38731,2026-07-17T20:37:53.933540+00:00,f306c6b9fdb5e207d030de48a9ff8338a23a9edad5212f190722666fcbd55f99,YouTube,"Strategy and Operations Associate, YouTube Music and Premium",youtube_strategy_and_operations_associate_youtube_music_and_premium,,youtube_strategy_and_operations_associate_youtube_music_and_premium,"[""/Users/trisha.lynch/Documents/career-catalyst/backups/pre_sprint32_deploy_20260731T181731Z/canonical_exports/archive/inactive/youtube_strategy_and_operations_associate_youtube_music_and_premium/youtube_strategy_operations_associate_youtube_music_premium_trisha_lynch_ats_resume.docx""]",False,Preserve — historical and valid,Role-owned historical package document; retain without relying on current-schema references,High,/Users/trisha.lynch/Documents/career-catalyst/cleanup_quarantine/20260731T204411Z/exports/archive/inactive/youtube_strategy_and_operations_associate_youtube_music_and_premium/youtube_strategy_operations_associate_youtube_music_premium_trisha_lynch_ats_resume.docx
/Users/trisha.lynch/Documents/career-catalyst/exports/archive/inactive/youtube_strategy_and_operations_associate_youtube_music_and_premium/youtube_strategy_operations_associate_youtube_music_premium_trisha_lynch_cover_letter.docx,/Users/trisha.lynch/Documents/career-catalyst/exports/archive/inactive/youtube_strategy_and_operations_associate_youtube_music_and_premium/youtube_strategy_operations_associate_youtube_music_premium_trisha_lynch_cover_letter.docx,youtube_strategy_operations_associate_youtube_music_premium_trisha_lynch_cover_letter.docx,.docx,37457,2026-07-17T20:37:54.096408+00:00,7baf7e2be0e17560643f5070c97dc8fa205373411f7b57a1075d302ab7f47f7d,YouTube,"Strategy and Operations Associate, YouTube Music and Premium",youtube_strategy_and_operations_associate_youtube_music_and_premium,,youtube_strategy_and_operations_associate_youtube_music_and_premium,"[""/Users/trisha.lynch/Documents/career-catalyst/backups/pre_sprint32_deploy_20260731T181731Z/canonical_exports/archive/inactive/youtube_strategy_and_operations_associate_youtube_music_and_premium/youtube_strategy_operations_associate_youtube_music_premium_trisha_lynch_cover_letter.docx""]",False,Preserve — historical and valid,Role-owned historical package document; retain without relying on current-schema references,High,/Users/trisha.lynch/Documents/career-catalyst/cleanup_quarantine/20260731T204411Z/exports/archive/inactive/youtube_strategy_and_operations_associate_youtube_music_and_premium/youtube_strategy_operations_associate_youtube_music_premium_trisha_lynch_cover_letter.docx
/Users/trisha.lynch/Documents/career-catalyst/exports/archive/inactive/youtube_strategy_and_operations_associate_youtube_music_and_premium/youtube_strategy_operations_associate_youtube_music_premium_trisha_lynch_cover_letter.txt,/Users/trisha.lynch/Documents/career-catalyst/exports/archive/inactive/youtube_strategy_and_operations_associate_youtube_music_and_premium/youtube_strategy_operations_associate_youtube_music_premium_trisha_lynch_cover_letter.txt,youtube_strategy_operations_associate_youtube_music_premium_trisha_lynch_cover_letter.txt,.txt,1891,2026-07-17T20:37:54.085718+00:00,c7d61b3cdece28e164cb3b401faa9c9e0bce8a14c3e2aeb94dbbed269d143fea,YouTube,"Strategy and Operations Associate, YouTube Music and Premium",youtube_strategy_and_operations_associate_youtube_music_and_premium,,youtube_strategy_and_operations_associate_youtube_music_and_premium,"[""/Users/trisha.lynch/Documents/career-catalyst/backups/pre_sprint32_deploy_20260731T181731Z/canonical_exports/archive/inactive/youtube_strategy_and_operations_associate_youtube_music_and_premium/youtube_strategy_operations_associate_youtube_music_premium_trisha_lynch_cover_letter.txt""]",False,Preserve — historical and valid,Role-owned historical package document; retain without relying on current-schema references,High,/Users/trisha.lynch/Documents/career-catalyst/cleanup_quarantine/20260731T204411Z/exports/archive/inactive/youtube_strategy_and_operations_associate_youtube_music_and_premium/youtube_strategy_operations_associate_youtube_music_premium_trisha_lynch_cover_letter.txt
/Users/trisha.lynch/Documents/career-catalyst/exports/archive/inactive/youtube_strategy_and_operations_associate_youtube_music_and_premium/youtube_strategy_operations_associate_youtube_music_premium_trisha_lynch_styled_resume.docx,/Users/trisha.lynch/Documents/career-catalyst/exports/archive/inactive/youtube_strategy_and_operations_associate_youtube_music_and_premium/youtube_strategy_operations_associate_youtube_music_premium_trisha_lynch_styled_resume.docx,youtube_strategy_operations_associate_youtube_music_premium_trisha_lynch_styled_resume.docx,.docx,26476,2026-07-17T20:37:53.687773+00:00,1217a15e7c38f28ad772fda4956a256954652bb8ea916856f850e1fbd013ae08,YouTube,"Strategy and Operations Associate, YouTube Music and Premium",youtube_strategy_and_operations_associate_youtube_music_and_premium,,youtube_strategy_and_operations_associate_youtube_music_and_premium,"[""/Users/trisha.lynch/Documents/career-catalyst/backups/pre_sprint32_deploy_20260731T181731Z/canonical_exports/archive/inactive/youtube_strategy_and_operations_associate_youtube_music_and_premium/youtube_strategy_operations_associate_youtube_music_premium_trisha_lynch_styled_resume.docx""]",False,Preserve — historical and valid,Role-owned historical package document; retain without relying on current-schema references,High,/Users/trisha.lynch/Documents/career-catalyst/cleanup_quarantine/20260731T204411Z/exports/archive/inactive/youtube_strategy_and_operations_associate_youtube_music_and_premium/youtube_strategy_operations_associate_youtube_music_premium_trisha_lynch_styled_resume.docx
/Users/trisha.lynch/Documents/career-catalyst/exports/archive/material_cleanup_report.txt,/Users/trisha.lynch/Documents/career-catalyst/exports/archive/material_cleanup_report.txt,material_cleanup_report.txt,.txt,266,2026-07-08T01:19:31.170357+00:00,aba49b15d91592caac70dce754f1b7653dfd7b96ad034bc59916ff6fd465e7ca,,,,,,"[""/Users/trisha.lynch/.codex/.chatgpt-projects/g-p-6a5d817ef0788191bbc5427a19234f4c/main_runtime_60cca23/exports/archive/material_cleanup_report.txt"", ""/Users/trisha.lynch/Documents/career-catalyst/backups/pre_sprint32_deploy_20260731T181731Z/canonical_exports/archive/material_cleanup_report.txt"", ""/Users/trisha.lynch/Documents/career-catalyst/backups/pre_sprint32_deploy_20260731T181731Z/production_runtime/exports/archive/material_cleanup_report.txt""]",False,Preserve — historical and valid,Historical cleanup provenance report; retain for audit context,Medium,/Users/trisha.lynch/Documents/career-catalyst/cleanup_quarantine/20260731T204411Z/exports/archive/material_cleanup_report.txt
/Users/trisha.lynch/Documents/career-catalyst/exports/archive/reconciliation_versions/beast_industries_head_of_programming/sprint28/4eb1b4f62597/beast_industries_head_programming_trisha_lynch_ats_resume.docx,/Users/trisha.lynch/Documents/career-catalyst/exports/archive/reconciliation_versions/beast_industries_head_of_programming/sprint28/4eb1b4f62597/beast_industries_head_programming_trisha_lynch_ats_resume.docx,beast_industries_head_programming_trisha_lynch_ats_resume.docx,.docx,28843,2026-07-23T00:07:27.134631+00:00,4eb1b4f625975e752211df91229c6227d0acaf2d8f11b991724b8d7edf2a9eb4,Beast Industries,Head of Programming,beast_industries_head_of_programming,,beast_industries_head_of_programming,"[""/Users/trisha.lynch/Documents/career-catalyst/backups/pre_sprint32_deploy_20260731T181731Z/canonical_exports/archive/reconciliation_versions/beast_industries_head_of_programming/sprint28/4eb1b4f62597/beast_industries_head_programming_trisha_lynch_ats_resume.docx""]",False,Preserve — historical and valid,Checksum-addressed historical reconciliation version,High,/Users/trisha.lynch/Documents/career-catalyst/cleanup_quarantine/20260731T204411Z/exports/archive/reconciliation_versions/beast_industries_head_of_programming/sprint28/4eb1b4f62597/beast_industries_head_programming_trisha_lynch_ats_resume.docx
/Users/trisha.lynch/Documents/career-catalyst/exports/archive/reconciliation_versions/beast_industries_head_of_programming/sprint28/596ef9e7502b/beast_industries_head_programming_trisha_lynch_cover_letter.docx,/Users/trisha.lynch/Documents/career-catalyst/exports/archive/reconciliation_versions/beast_industries_head_of_programming/sprint28/596ef9e7502b/beast_industries_head_programming_trisha_lynch_cover_letter.docx,beast_industries_head_programming_trisha_lynch_cover_letter.docx,.docx,37653,2026-07-23T00:07:27.134824+00:00,596ef9e7502b04fc9e2d2b107a3a097a7ab07de2e3008468d02acb1d4e2c86d9,Beast Industries,Head of Programming,beast_industries_head_of_programming,,beast_industries_head_of_programming,"[""/Users/trisha.lynch/Documents/career-catalyst/backups/pre_sprint32_deploy_20260731T181731Z/canonical_exports/archive/reconciliation_versions/beast_industries_head_of_programming/sprint28/596ef9e7502b/beast_industries_head_programming_trisha_lynch_cover_letter.docx""]",False,Preserve — historical and valid,Checksum-addressed historical reconciliation version,High,/Users/trisha.lynch/Documents/career-catalyst/cleanup_quarantine/20260731T204411Z/exports/archive/reconciliation_versions/beast_industries_head_of_programming/sprint28/596ef9e7502b/beast_industries_head_programming_trisha_lynch_cover_letter.docx
/Users/trisha.lynch/Documents/career-catalyst/exports/archive/reconciliation_versions/beast_industries_head_of_programming/sprint28/9dea50651599/beast_industries_head_programming_trisha_lynch_styled_resume.docx,/Users/trisha.lynch/Documents/career-catalyst/exports/archive/reconciliation_versions/beast_industries_head_of_programming/sprint28/9dea50651599/beast_industries_head_programming_trisha_lynch_styled_resume.docx,beast_industries_head_programming_trisha_lynch_styled_resume.docx,.docx,26784,2026-07-23T00:07:27.135277+00:00,9dea50651599950dba5e0d2c53dcfa2f5a9222be6eec3af99734ad257f87625d,Beast Industries,Head of Programming,beast_industries_head_of_programming,,beast_industries_head_of_programming,"[""/Users/trisha.lynch/Documents/career-catalyst/backups/pre_sprint32_deploy_20260731T181731Z/canonical_exports/archive/reconciliation_versions/beast_industries_head_of_programming/sprint28/9dea50651599/beast_industries_head_programming_trisha_lynch_styled_resume.docx""]",False,Preserve — historical and valid,Checksum-addressed historical reconciliation version,High,/Users/trisha.lynch/Documents/career-catalyst/cleanup_quarantine/20260731T204411Z/exports/archive/reconciliation_versions/beast_industries_head_of_programming/sprint28/9dea50651599/beast_industries_head_programming_trisha_lynch_styled_resume.docx
